,h2h_mean,media_goals_home,media_goals_away,goal_line_1,goal_line_2,indefinido,negativo,positivo,reembolso,type_1.0,type_2.0
4657,4.0,2.8,2.6,5.0,5.0,False,True,False,False,True,False
4658,4.666666666666667,1.6,1.8,,,True,False,False,False,False,False
4659,5.5,3.0,2.6,,,True,False,False,False,False,False
4660,4.8,3.0,2.8,,,True,False,False,False,False,False
4661,5.5,2.2,1.8,,,True,False,False,False,False,False
4662,,2.0,2.6,4.0,4.5,False,False,True,False,True,False
4663,3.0,2.0,1.2,3.5,4.0,False,False,False,True,True,False
4664,7.0,1.8,2.2,,,True,False,False,False,False,False
4665,4.5,2.2,2.8,,,True,False,False,False,False,False
4666,,2.4,2.6,4.5,4.5,False,False,True,False,True,False
4667,5.0,1.6,2.8,4.0,4.5,False,False,False,True,True,False
4668,,2.2,1.2,4.5,4.5,False,True,False,False,True,False
4669,,2.0,0.8,4.0,4.5,False,True,False,False,True,False
4670,4.0,1.6,1.8,,,True,False,False,False,False,False
4671,5.0,3.0,2.6,,,True,False,False,False,False,False
4672,,2.0,2.6,,,True,False,False,False,False,False
4673,5.0,1.6,2.6,,,True,False,False,False,False,False
4674,,2.4,0.8,,,True,False,False,False,False,False
4675,4.0,2.2,2.8,,,True,False,False,False,False,False
4676,4.5,3.0,2.8,,,True,False,False,False,False,False
4677,5.0,2.2,1.8,,,True,False,False,False,False,False
4678,,2.4,2.8,,,True,False,False,False,False,False
4679,2.0,1.6,0.8,,,True,False,False,False,False,False
4680,8.0,1.8,2.2,,,True,False,False,False,False,False
4681,4.0,2.2,2.8,,,True,False,False,False,False,False
4682,5.0,2.0,1.2,,,True,False,False,False,False,False
4683,,2.2,2.6,,,True,False,False,False,False,False
4684,3.0,1.6,1.8,,,True,False,False,False,False,False
4685,,3.0,2.6,,,True,False,False,False,False,False
4686,,1.6,2.6,,,True,False,False,False,False,False
4687,,2.0,2.8,,,True,False,False,False,False,False
4688,5.0,3.0,2.8,,,True,False,False,False,False,False
4689,,2.2,1.8,,,True,False,False,False,False,False
4690,,2.2,0.8,,,True,False,False,False,False,False
4691,2.0,2.4,1.2,,,True,False,False,False,False,False
4692,11.0,1.8,2.2,,,True,False,False,False,False,False
4693,,2.2,2.8,,,True,False,False,False,False,False
4694,,2.0,2.6,,,True,False,False,False,False,False
4695,6.0,2.0,2.6,,,True,False,False,False,False,False
4696,4.0,1.8,3.4,,,True,False,False,False,False,False
4697,,2.6,1.6,,,True,False,False,False,False,False
4698,4.0,2.0,2.8,,,True,False,False,False,False,False
4699,,3.2,2.8,,,True,False,False,False,False,False
4700,5.666666666666667,2.6,2.6,4.5,5.0,False,True,False,False,True,False
4701,,2.4,3.4,4.5,4.5,False,True,False,False,True,False
4702,3.0,1.4,2.0,4.0,4.5,False,True,False,False,True,False
4703,,2.0,2.0,4.5,4.5,False,True,False,False,True,False
4704,6.0,2.4,2.2,,,True,False,False,False,False,False
4705,,2.4,2.6,,,True,False,False,False,False,False
4706,,1.8,1.6,,,True,False,False,False,False,False
4707,,2.4,2.6,,,True,False,False,False,False,False
4708,,1.8,0.8,,,True,False,False,False,False,False
4709,,2.0,1.6,,,True,False,False,False,False,False
4710,,2.4,0.8,,,True,False,False,False,False,False
4711,,2.0,1.4,,,True,False,False,False,False,False
4712,,2.0,0.8,3.5,3.5,False,False,True,False,True,False
4713,3.0,1.6,1.4,4.0,4.0,False,False,True,False,True,False
4714,,1.6,0.8,3.0,3.0,False,True,False,False,True,False
4715,,1.8,1.4,4.5,4.5,False,True,False,False,True,False
4716,,1.8,2.4,3.5,4.0,False,True,False,False,True,False
4717,,2.0,3.25,4.0,4.5,False,False,False,True,True,False
4718,,1.6,2.4,,,True,False,False,False,False,False
4719,,1.8,2.8,,,True,False,False,False,False,False
4720,,1.6,3.25,3.5,3.5,False,False,True,False,True,False
4721,,1.6,2.8,4.5,5.0,False,True,False,False,True,False
4722,,1.6,2.8,3.5,3.5,False,False,True,False,True,False
4723,,2.75,2.0,4.5,4.5,False,False,True,False,True,False
4724,,1.6,2.0,3.0,3.0,False,False,True,False,True,False
4725,,2.75,2.4,4.0,4.0,False,False,True,False,True,False
4726,,1.6,2.0,,,True,False,False,False,False,False
4727,,2.75,2.8,,,True,False,False,False,False,False
4728,,1.6,0.8,4.0,4.0,False,False,True,False,True,False
4729,,2.0,2.0,4.0,4.0,False,True,False,False,True,False
4730,,2.75,0.8,4.5,4.5,False,False,True,False,True,False
4731,,2.0,2.4,4.5,4.5,False,False,True,False,True,False
4732,,2.0,0.8,4.0,4.0,False,False,False,True,True,False
4733,,1.8,3.25,4.5,5.0,False,True,False,False,True,False
4734,,1.8,0.8,,,True,False,False,False,False,False
4735,,1.6,3.25,,,True,False,False,False,False,False
4736,5.0,2.0,1.6,,,True,False,False,False,False,False
4737,,1.5,1.25,,,True,False,False,False,False,False
4738,4.0,1.6,1.6,5.5,5.5,False,True,False,False,True,False
4739,,2.0,2.0,3.0,3.5,False,False,False,True,True,False
4740,5.0,1.6,1.25,4.5,4.5,False,True,False,False,True,False
4741,7.0,4.8,2.0,5.5,5.5,False,False,True,False,True,False
4742,3.0,1.6,2.0,3.0,3.5,False,False,False,True,True,False
4743,6.0,2.8,2.0,4.0,4.0,False,False,False,True,True,False
4744,3.0,1.6,2.0,,,True,False,False,False,False,False
4745,7.0,2.8,1.6,,,True,False,False,False,False,False
4746,5.0,4.8,2.0,4.5,5.0,False,False,True,False,True,False
4747,4.0,2.8,2.0,3.5,4.0,False,False,False,True,True,False
4748,4.0,4.8,2.6,5.0,5.5,False,False,False,True,True,False
4749,2.0,1.5,2.0,3.0,3.5,False,False,True,False,True,False
4750,4.0,2.8,2.6,,,True,False,False,False,False,False
4751,3.0,1.5,1.6,,,True,False,False,False,False,False
4752,4.0,1.5,2.6,,,True,False,False,False,False,False
4753,5.0,2.0,1.25,,,True,False,False,False,False,False
4754,4.0,2.0,2.6,3.5,4.0,False,False,True,False,True,False
4755,5.0,4.8,1.25,,,True,False,False,False,False,False
4756,7.0,2.8,4.0,6.0,6.5,False,False,True,False,True,False
4757,2.0,0.4,3.4,4.0,4.0,False,True,False,False,True,False
4758,5.0,2.4,4.0,5.5,6.0,False,False,True,False,True,False
4759,3.0,2.8,1.0,3.5,3.5,False,True,False,False,True,False
4760,5.0,2.4,3.4,,,True,False,False,False,False,False
4761,6.0,3.8,1.0,5.5,6.0,False,False,False,True,True,False
4762,1.0,2.4,1.0,3.0,3.5,False,False,False,True,True,False
4763,3.0,2.6,2.6,4.5,4.5,False,False,True,False,True,False
4764,5.0,2.4,2.6,4.0,4.5,False,False,False,True,True,False
4765,7.0,2.6,4.0,6.5,7.0,False,False,True,False,True,False
4766,5.0,3.8,2.6,,,True,False,False,False,False,False
4767,3.0,2.6,1.0,,,True,False,False,False,False,False
4768,9.0,3.8,3.4,6.0,6.0,False,False,False,True,True,False
4769,2.0,0.4,2.6,3.5,3.5,False,True,False,False,True,False
4770,4.0,2.6,3.4,4.5,5.0,False,False,True,False,True,False
4771,2.0,0.4,4.0,5.5,5.5,False,True,False,False,True,False
4772,4.0,0.4,3.4,,,True,False,False,False,False,False
4773,8.0,2.8,3.4,,,True,False,False,False,False,False
4774,4.0,2.8,3.4,,,True,False,False,False,False,False
4775,9.0,3.8,3.4,,,True,False,False,False,False,False
4776,7.0,1.8,3.8,,,True,False,False,False,False,False
4777,4.0,0.8,2.6,,,True,False,False,False,False,False
4778,6.0,2.4,3.8,5.5,6.0,False,False,False,True,True,False
4779,2.0,1.8,1.4,3.0,3.0,False,False,True,False,True,False
4780,5.0,2.4,2.6,5.0,5.0,False,True,False,False,True,False
4781,5.0,4.2,1.4,5.5,5.5,False,False,True,False,True,False
4782,2.0,2.4,1.4,3.5,3.5,False,True,False,False,True,False
4783,7.0,3.8,1.6,4.5,4.5,False,False,True,False,True,False
4784,5.0,2.4,1.6,,,True,False,False,False,False,False
4785,8.0,3.8,3.8,,,True,False,False,False,False,False
4786,6.0,4.2,1.6,6.0,6.0,False,False,True,False,True,False
4787,2.0,3.8,1.4,4.0,4.0,False,False,True,False,True,False
4788,6.0,4.2,2.0,6.0,6.0,False,False,False,True,True,False
4789,4.0,0.8,1.6,3.0,3.5,False,True,False,False,True,False
4790,3.0,3.8,2.0,5.0,5.5,False,False,True,False,True,False
4791,8.0,0.8,3.8,6.0,6.0,False,False,True,False,True,False
4792,1.0,0.8,2.0,,,True,False,False,False,False,False
4793,3.0,1.8,2.6,,,True,False,False,False,False,False
4794,4.0,1.8,2.0,4.0,4.0,False,True,False,False,True,False
4795,4.0,4.2,2.6,7.5,7.5,False,False,True,False,True,False
4796,2.0,0.6,2.0,,,True,False,False,False,False,False
4797,1.0,1.5,1.3333333333333333,,,True,False,False,False,False,False
4798,4.0,1.0,2.0,3.5,3.5,False,True,False,False,True,False
4799,2.0,0.6,1.25,3.5,4.0,False,True,False,False,True,False
4800,4.0,1.0,1.3333333333333333,4.0,4.0,True,False,False,False,True,False
4801,3.0,1.2,1.25,4.0,4.0,False,True,False,False,True,False
4802,4.0,1.0,1.25,,,True,False,False,False,False,False
4803,3.0,1.0,2.2,3.0,3.0,False,True,False,False,True,False
4804,3.0,2.0,1.25,,,True,False,False,False,False,False
4805,1.0,1.2,2.2,3.0,3.0,False,False,True,False,True,False
4806,6.0,1.2,2.0,2.5,3.0,False,True,False,False,True,False
4807,4.0,1.5,2.2,3.0,3.5,False,False,True,False,True,False
4808,4.0,1.5,2.0,,,True,False,False,False,False,False
4809,3.0,1.5,2.0,3.0,3.5,False,False,True,False,True,False
4810,3.0,0.6,2.0,3.0,3.0,False,True,False,False,True,False
4811,2.0,1.6,1.4,3.5,4.0,False,False,True,False,True,False
4812,1.0,0.6,1.4,,,True,False,False,False,False,False
4813,3.0,1.6,2.6,,,True,False,False,False,False,False
4814,4.0,1.8,2.6,,,True,False,False,False,False,False
4815,7.0,0.6,2.6,3.5,4.0,False,False,False,True,True,False
4816,1.0,0.6,1.6,3.0,3.0,False,True,False,False,True,False
4817,4.666666666666667,2.6,0.8,,,True,False,False,False,False,False
4818,,3.0,2.6,,,True,False,False,False,False,False
4819,,1.8,2.4,5.0,5.0,False,False,True,False,True,False
4820,,1.0,1.2,4.0,4.5,False,True,False,False,True,False
4821,,1.0,2.4,4.5,4.5,False,False,True,False,True,False
4822,,2.6,1.2,5.0,5.5,False,False,True,False,True,False
4823,,3.0,2.4,,,True,False,False,False,False,False
4824,4.0,1.8,0.8,4.5,4.5,False,True,False,False,True,False
4825,,3.0,2.4,5.0,5.5,False,False,False,True,True,False
4826,,2.6,2.6,5.5,5.5,False,False,True,False,True,False
4827,,1.0,2.4,,,True,False,False,False,False,False
4828,,1.8,1.2,,,True,False,False,False,False,False
4829,5.0,3.0,0.8,,,True,False,False,False,False,False
4830,,3.0,2.6,5.0,5.5,False,False,True,False,True,False
4831,,3.0,3.0,,,True,False,False,False,False,False
4832,,3.2,3.2,,,True,False,False,False,False,False
4833,,2.0,2.8,5.5,5.5,False,False,True,False,True,False
4834,8.0,1.0,3.4,4.5,5.0,False,False,True,False,True,False
4835,,3.0,2.0,5.0,5.5,False,False,False,True,True,False
4836,,3.0,3.2,5.0,5.0,False,False,True,False,True,False
4837,5.0,2.0,3.0,5.0,5.0,False,True,False,False,True,False
4838,,3.2,3.4,4.5,5.0,False,False,True,False,True,False
4839,,1.0,2.0,,,True,False,False,False,False,False
4840,,3.0,2.8,,,True,False,False,False,False,False
4841,,1.0,2.8,4.5,4.5,False,False,True,False,True,False
4842,,2.0,2.0,4.5,5.0,False,True,False,False,True,False
4843,,3.0,3.2,,,True,False,False,False,False,False
4844,4.0,3.0,3.0,,,True,False,False,False,False,False
4845,,3.2,2.8,,,True,False,False,False,False,False
4846,,2.0,3.4,,,True,False,False,False,False,False
4847,,1.0,3.2,5.0,5.0,False,False,True,False,True,False
4848,,3.0,2.0,4.5,5.0,False,True,False,False,True,False
4849,4.666666666666667,3.2,3.0,,,True,False,False,False,False,False
4850,,3.0,3.4,,,True,False,False,False,False,False
4851,,3.4,1.0,4.5,4.5,False,True,False,False,True,False
4852,,3.4,3.2,4.5,5.0,False,False,True,False,True,False
4853,,2.4,3.6,5.5,5.5,False,True,False,False,True,False
4854,7.0,3.0,3.2,4.5,5.0,False,True,False,False,True,False
4855,,3.4,4.0,5.0,5.5,False,False,True,False,True,False
4856,,3.0,3.2,5.0,5.0,False,False,True,False,True,False
4857,4.333333333333333,2.4,1.0,5.0,5.0,False,False,True,False,True,False
4858,,3.4,3.2,4.5,5.0,False,True,False,False,True,False
4859,,3.0,4.0,4.5,4.5,False,True,False,False,True,False
4860,,3.0,3.6,5.0,5.0,False,False,True,False,True,False
4861,,3.0,3.6,,,True,False,False,False,False,False
4862,,2.4,4.0,,,True,False,False,False,False,False
4863,,3.4,3.2,,,True,False,False,False,False,False
4864,2.0,3.0,1.0,,,True,False,False,False,False,False
4865,,3.4,3.6,5.5,5.5,False,False,True,False,True,False
4866,,2.4,3.2,5.5,5.5,False,False,True,False,True,False
4867,,3.0,3.2,5.5,5.5,False,True,False,False,True,False
4868,,3.0,4.0,4.5,4.5,False,False,True,False,True,False
4869,,3.4,1.0,4.0,4.5,False,False,True,False,True,False
4870,,3.4,3.2,5.5,6.0,False,True,False,False,True,False
4871,,3.0,4.5,,,True,False,False,False,False,False
4872,,3.2,2.6,,,True,False,False,False,False,False
4873,,2.2,4.0,5.5,6.0,False,False,True,False,True,False
4874,,3.0,2.2,4.5,5.0,False,False,True,False,True,False
4875,,2.2,2.6,5.0,5.5,False,True,False,False,True,False
4876,,3.0,2.0,5.0,5.5,False,False,False,True,True,False
4877,,3.2,2.2,4.5,4.5,False,False,True,False,True,False
4878,,2.2,4.5,5.5,6.0,False,False,True,False,True,False
4879,,3.0,2.0,5.5,5.5,False,True,False,False,True,False
4880,4.0,2.2,4.0,5.0,5.5,False,False,False,True,True,False
4881,,3.0,4.0,5.5,5.5,False,False,True,False,True,False
4882,,2.2,2.0,,,True,False,False,False,False,False
4883,,3.0,2.6,5.5,5.5,False,False,True,False,True,False
4884,,2.2,4.5,4.5,5.0,False,False,True,False,True,False
4885,,2.2,2.2,5.0,5.5,False,False,False,True,True,False
4886,,3.2,4.0,5.0,5.5,False,False,True,False,True,False
4887,,2.2,2.0,4.5,4.5,False,True,False,False,True,False
4888,,3.0,2.6,5.5,6.0,False,True,False,False,True,False
4889,,3.2,4.5,5.5,5.5,False,True,False,False,True,False
4890,5.0,3.0,2.2,5.0,5.5,False,True,False,False,True,False
4891,,2.6,3.5,,,True,False,False,False,False,False
4892,,3.8,2.8,,,True,False,False,False,False,False
4893,,3.6,3.0,,,True,False,False,False,False,False
4894,,4.0,3.6,,,True,False,False,False,False,False
4895,,1.8,2.8,5.0,5.0,False,True,False,False,True,False
4896,,2.6,2.6,,,True,False,False,False,False,False
4897,,3.8,3.6,,,True,False,False,False,False,False
4898,,3.6,3.5,,,True,False,False,False,False,False
4899,,4.0,2.6,5.0,5.0,False,False,False,True,True,False
4900,4.0,1.8,3.0,5.0,5.0,False,True,False,False,True,False
4901,,4.0,3.0,,,True,False,False,False,False,False
4902,,3.6,2.6,,,True,False,False,False,False,False
4903,,2.6,2.8,,,True,False,False,False,False,False
4904,,1.8,3.5,,,True,False,False,False,False,False
4905,,3.6,3.6,,,True,False,False,False,False,False
4906,4.0,3.8,3.0,,,True,False,False,False,False,False
4907,,1.8,2.6,,,True,False,False,False,False,False
4908,,4.0,2.8,,,True,False,False,False,False,False
4909,,3.8,3.5,4.5,5.0,False,False,False,True,True,False
4910,8.0,2.6,3.6,4.5,5.0,False,False,True,False,True,False
4911,,3.0,2.0,,,True,False,False,False,False,False
4912,,4.2,2.5,,,True,False,False,False,False,False
4913,,2.6,3.6,,,True,False,False,False,False,False
4914,,3.5,4.6,,,True,False,False,False,False,False
4915,,2.4,2.0,5.0,5.0,False,True,False,False,True,False
4916,6.0,4.2,3.2,5.0,5.5,False,False,True,False,True,False
4917,,3.0,4.6,4.5,5.0,False,False,True,False,True,False
4918,,2.6,2.5,6.0,6.0,False,True,False,False,True,False
4919,,3.5,3.2,5.0,5.5,False,False,True,False,True,False
4920,4.0,2.4,3.6,5.0,5.0,False,False,True,False,True,False
4921,,3.5,3.6,,,True,False,False,False,False,False
4922,,2.6,3.2,,,True,False,False,False,False,False
4923,,4.2,2.0,5.5,6.0,False,False,True,False,True,False
4924,,2.4,2.5,5.0,5.0,False,False,True,False,True,False
4925,,2.6,4.6,4.5,5.0,False,False,True,False,True,False
4926,9.0,3.0,3.6,5.5,5.5,False,True,False,False,True,False
4927,,2.4,3.2,,,True,False,False,False,False,False
4928,,3.5,2.0,,,True,False,False,False,False,False
4929,,3.0,2.5,5.0,5.5,False,True,False,False,True,False
4930,9.0,4.2,4.6,5.0,5.5,False,False,True,False,True,False
4931,,3.6,3.0,,,True,False,False,False,False,False
4932,,3.0,2.6,,,True,False,False,False,False,False
4933,,2.5,2.0,5.5,5.5,False,True,False,False,True,False
4934,,1.8,3.2,6.0,6.0,False,True,False,False,True,False
4935,,1.4,2.6,5.0,5.0,False,True,False,False,True,False
4936,4.0,3.6,3.6,5.5,5.5,False,False,True,False,True,False
4937,,3.0,2.0,4.5,4.5,False,False,True,False,True,False
4938,,1.8,3.0,5.5,5.5,False,True,False,False,True,False
4939,,2.5,3.6,5.0,5.0,False,True,False,False,True,False
4940,3.0,1.4,3.2,5.5,5.5,False,True,False,False,True,False
4941,,2.5,3.2,,,True,False,False,False,False,False
4942,,1.8,3.6,,,True,False,False,False,False,False
4943,,3.6,2.6,5.5,6.0,False,True,False,False,True,False
4944,,1.4,3.0,5.0,5.0,False,False,False,True,True,False
4945,,1.8,2.0,4.5,5.0,False,False,False,True,True,False
4946,6.0,3.0,3.2,5.5,5.5,False,False,True,False,True,False
4947,,1.4,3.6,,,True,False,False,False,False,False
4948,,2.5,2.6,,,True,False,False,False,False,False
4949,,3.0,3.0,4.5,5.0,False,False,False,True,True,False
4950,8.0,3.6,2.0,5.0,5.5,False,False,True,False,True,False
4951,,3.0,2.0,,,True,False,False,False,False,False
4952,2.0,1.2,1.8,,,True,False,False,False,False,False
4953,8.0,1.4,2.0,,,True,False,False,False,False,False
4954,7.5,1.4,2.8,,,True,False,False,False,False,False
4955,,2.2,1.8,6.0,6.0,False,True,False,False,True,False
4956,,3.0,2.2,5.5,5.5,False,True,False,False,True,False
4957,,1.2,2.0,5.0,5.0,False,False,True,False,True,False
4958,,1.4,2.0,5.0,5.0,False,False,True,False,True,False
4959,,1.4,2.2,5.0,5.0,False,True,False,False,True,False
4960,,2.2,2.8,6.0,6.0,False,True,False,False,True,False
4961,,1.4,2.8,,,True,False,False,False,False,False
4962,9.0,1.4,2.2,,,True,False,False,False,False,False
4963,5.5,3.0,1.8,6.0,6.0,False,True,False,False,True,False
4964,6.0,2.2,2.0,5.5,6.0,False,True,False,False,True,False
4965,,1.4,2.0,5.5,6.0,False,True,False,False,True,False
4966,,1.2,2.8,5.0,5.5,False,False,True,False,True,False
4967,,2.2,2.2,5.0,5.5,False,True,False,False,True,False
4968,,1.4,1.8,5.5,5.5,False,True,False,False,True,False
4969,,1.2,2.0,5.0,5.5,False,False,True,False,True,False
4970,,3.0,2.0,6.0,6.0,False,False,True,False,True,False
4971,,2.4,1.6,,,True,False,False,False,False,False
4972,6.0,1.2,0.8,,,True,False,False,False,False,False
4973,5.5,1.6,2.4,5.5,6.0,False,False,True,False,True,False
4974,,1.4,1.8,5.0,5.5,False,True,False,False,True,False
4975,,1.4,0.8,5.5,5.5,False,False,True,False,True,False
4976,,2.4,2.0,5.5,5.5,False,True,False,False,True,False
4977,,1.2,1.8,5.0,5.0,False,False,True,False,True,False
4978,,1.6,1.6,5.0,5.0,False,False,True,False,True,False
4979,,1.4,2.0,5.0,5.5,False,True,False,False,True,False
4980,,1.4,2.4,6.0,6.0,False,True,False,False,True,False
4981,,1.4,2.4,,,True,False,False,False,False,False
4982,6.0,1.6,2.0,,,True,False,False,False,False,False
4983,4.5,2.4,0.8,6.0,6.0,False,True,False,False,True,False
4984,,1.4,1.6,5.0,5.0,False,True,False,False,True,False
4985,,1.6,1.8,5.5,5.5,False,False,True,False,True,False
4986,,1.2,2.4,5.5,5.5,False,True,False,False,True,False
4987,,1.4,2.0,5.0,5.5,False,True,False,False,True,False
4988,,1.4,0.8,5.0,5.5,False,False,False,True,True,False
4989,,1.2,1.6,5.0,5.0,False,False,False,True,True,False
4990,,2.4,1.8,6.0,6.0,False,False,True,False,True,False
4991,,2.8,3.2,6.0,6.0,False,False,True,False,True,False
4992,2.0,1.0,2.6,4.5,5.0,False,False,False,True,True,False
4993,,2.8,2.8,5.5,6.0,False,True,False,False,True,False
4994,6.0,2.4,3.8,5.0,5.0,False,False,True,False,True,False
4995,,2.2,2.6,5.5,5.5,False,True,False,False,True,False
4996,,2.8,1.8,5.0,5.5,False,True,False,False,True,False
4997,,1.0,3.8,5.0,5.0,False,True,False,False,True,False
4998,,2.8,3.2,5.0,5.0,False,True,False,False,True,False
4999,,2.4,1.8,5.0,5.0,False,True,False,False,True,False
5000,,2.2,2.8,6.0,6.0,False,False,False,True,True,False
5001,,2.4,2.8,6.0,6.0,False,True,False,False,True,False
5002,6.0,2.8,1.8,4.5,5.0,False,False,True,False,True,False
5003,,2.8,2.6,5.5,6.0,False,True,False,False,True,False
5004,5.0,2.2,3.2,5.0,5.0,False,False,True,False,True,False
5005,,2.8,3.8,5.5,5.5,False,True,False,False,True,False
5006,,1.0,2.8,4.5,5.0,False,False,True,False,True,False
5007,,2.2,1.8,4.5,4.5,False,True,False,False,True,False
